Date/Time, Total Electric Demand Power
2016/6/2 20:50,116522.8174
2016/6/2 20:55,118545.2695
2016/6/2 21:00,118572.3527
2016/6/2 21:05,114679.3044
2016/6/2 21:10,111797.9714
2016/6/2 21:15,107657.2568
2016/6/2 21:20,107583.8649
2016/6/2 21:25,107553.5005
2016/6/2 21:30,107528.211
2016/6/2 21:35,107505.4676
2016/6/2 21:40,107484.5639
2016/6/2 21:45,107464.0643
2016/6/2 21:50,107443.8441
2016/6/2 21:55,107423.645
2016/6/2 22:00,107404.0254
2016/6/2 22:05,93410.1386
2016/6/2 22:10,85062.1245
2016/6/2 22:15,85175.5026
2016/6/2 22:20,88932.088
2016/6/2 22:25,88914.8626
2016/6/2 22:30,91124.8293
2016/6/2 22:35,91003.8015
2016/6/2 22:40,91163.8345
2016/6/2 22:45,92223.6113
2016/6/2 22:50,92280.6894
2016/6/2 22:55,89709.3532
2016/6/2 23:00,94679.4679
2016/6/2 23:05,93672.376
2016/6/2 23:10,97610.2025
2016/6/2 23:15,96202.0225
2016/6/2 23:20,92344.8697
2016/6/2 23:25,96645.7272
2016/6/2 23:30,94296.9437
2016/6/2 23:35,96525.7769
2016/6/2 23:40,96325.352
2016/6/2 23:45,96350.6707
2016/6/2 23:50,96116.735
2016/6/2 23:55,94231.2371
2016/6/3 0:00,88747.83
2016/6/3 0:05,84441.0161
2016/6/3 0:10,84385.4104
2016/6/3 0:15,86741.4702
2016/6/3 0:20,86737.3778
2016/6/3 0:25,83050.5664
2016/6/3 0:30,86962.8155
2016/6/3 0:35,84780.3411
2016/6/3 0:40,86989.4474
2016/6/3 0:45,86774.4209
2016/6/3 0:50,86763.2739
2016/6/3 0:55,86762.5025
2016/6/3 1:00,86762.5332
2016/6/3 1:05,86759.0331
2016/6/3 1:10,86755.195
2016/6/3 1:15,86751.0015
2016/6/3 1:20,86746.4751
2016/6/3 1:25,86741.5707
2016/6/3 1:30,83053.4287
2016/6/3 1:35,86967.7168
2016/6/3 1:40,84789.773
2016/6/3 1:45,86950.081
2016/6/3 1:50,86734.5977
2016/6/3 1:55,86713.6209
2016/6/3 2:00,86703.3994
2016/6/3 2:05,86693.6428
2016/6/3 2:10,84318.4321
2016/6/3 2:15,86684.0065
2016/6/3 2:20,86679.2474
2016/6/3 2:25,86674.3225
2016/6/3 2:30,86669.1724
2016/6/3 2:35,82139.2675
2016/6/3 2:40,86037.1516
2016/6/3 2:45,83906.1011
2016/6/3 2:50,85995.1085
2016/6/3 2:55,85799.5607
2016/6/3 3:00,85803.8407
2016/6/3 3:05,85810.6083
2016/6/3 3:10,85807.7545
2016/6/3 3:15,85804.2043
2016/6/3 3:20,86604.5879
2016/6/3 3:25,86598.0671
2016/6/3 3:30,86589.6208
2016/6/3 3:35,86581.0016
2016/6/3 3:40,82930.4259
2016/6/3 3:45,86803.8579
2016/6/3 3:50,84728.0379
2016/6/3 3:55,86728.8381
2016/6/3 4:00,86552.8406
2016/6/3 4:05,86533.6727
2016/6/3 4:10,86520.502
2016/6/3 4:15,86508.5465
2016/6/3 4:20,86497.0673
2016/6/3 4:25,86485.7278
2016/6/3 4:30,86474.3766
2016/6/3 4:35,86462.936
2016/6/3 4:40,86451.3652
2016/6/3 4:45,82827.5613
2016/6/3 4:50,86664.9488
2016/6/3 4:55,84656.8379
2016/6/3 5:00,86571.5001
2016/6/3 5:05,92421.5026
2016/6/3 5:10,85347.1073
2016/6/3 5:15,84665.5075
2016/6/3 5:20,84521.9833
2016/6/3 5:25,84427.8225
2016/6/3 5:30,84357.3634
2016/6/3 5:35,84300.9148
2016/6/3 5:40,84254.1305
2016/6/3 5:45,84213.9029
2016/6/3 5:50,80150.1065
2016/6/3 5:55,84943.8901
2016/6/3 6:00,81755.2856
2016/6/3 6:05,95108.6697
2016/6/3 6:10,90251.6532
2016/6/3 6:15,87967.6424
2016/6/3 6:20,86898.5053
2016/6/3 6:25,86635.0749
2016/6/3 6:30,86494.7404
2016/6/3 6:35,86380.0395
2016/6/3 6:40,86314.1329
2016/6/3 6:45,86287.8937
2016/6/3 6:50,86255.3999
2016/6/3 6:55,86260.8885
2016/6/3 7:00,88580.6917
2016/6/3 7:05,132884.2922
2016/6/3 7:10,130899.1035
2016/6/3 7:15,130140.5328
2016/6/3 7:20,129947.4914
2016/6/3 7:25,152804.7169
2016/6/3 7:30,154857.7993
2016/6/3 7:35,156870.3433
2016/6/3 7:40,170209.64
2016/6/3 7:45,171143.7303
2016/6/3 7:50,171502.0547
2016/6/3 7:55,172481.1861
2016/6/3 8:00,172872.8383
2016/6/3 8:05,205569.5435
2016/6/3 8:10,206482.2645
2016/6/3 8:15,206880.6038
2016/6/3 8:20,207183.6028
2016/6/3 8:25,207444.4097
2016/6/3 8:30,207757.5777
2016/6/3 8:35,208006.358
2016/6/3 8:40,212812.1073
2016/6/3 8:45,213004.7231
2016/6/3 8:50,213117.8066
2016/6/3 8:55,208713.458
2016/6/3 9:00,213111.6123
2016/6/3 9:05,184909.413
2016/6/3 9:10,182659.3842
2016/6/3 9:15,179297.215
2016/6/3 9:20,180185.2597
2016/6/3 9:25,181053.053
2016/6/3 9:30,181112.3485
2016/6/3 9:35,181289.298
2016/6/3 9:40,184788.9645
2016/6/3 9:45,185268.2321
2016/6/3 9:50,185586.7194
2016/6/3 9:55,185798.5921
2016/6/3 10:00,185854.8978
2016/6/3 10:05,178685.2262
2016/6/3 10:10,172848.5813
2016/6/3 10:15,179057.4712
2016/6/3 10:20,180884.3979
2016/6/3 10:25,180453.1234
2016/6/3 10:30,180353.3704
2016/6/3 10:35,180870.0616
2016/6/3 10:40,168595.4324
2016/6/3 10:45,168391.7481
2016/6/3 10:50,168430.7128
2016/6/3 10:55,168531.5143
2016/6/3 11:00,168680.4977
2016/6/3 11:05,174466.6199
2016/6/3 11:10,174563.1163
2016/6/3 11:15,174576.4842
2016/6/3 11:20,175182.7943
2016/6/3 11:25,180412.7951
2016/6/3 11:30,186679.5322
2016/6/3 11:35,187295.0334
2016/6/3 11:40,189886.5234
2016/6/3 11:45,187855.9297
2016/6/3 11:50,187868.8394
2016/6/3 11:55,187049.8263
2016/6/3 12:00,186864.121
2016/6/3 12:05,200344.0426
2016/6/3 12:10,196142.6028
2016/6/3 12:15,195161.978
2016/6/3 12:20,187096.0352
2016/6/3 12:25,179457.1415
2016/6/3 12:30,179263.2706
2016/6/3 12:35,179189.3304
2016/6/3 12:40,184073.298
2016/6/3 12:45,193702.4052
2016/6/3 12:50,194721.9701
2016/6/3 12:55,197995.9956
2016/6/3 13:00,199648.6005
2016/6/3 13:05,194988.5678
2016/6/3 13:10,195557.706
2016/6/3 13:15,195316.495
2016/6/3 13:20,195661.288
2016/6/3 13:25,196046.2826
2016/6/3 13:30,196003.5219
2016/6/3 13:35,196139.3138
2016/6/3 13:40,196265.329
2016/6/3 13:45,195990.9511
2016/6/3 13:50,195713.1467
2016/6/3 13:55,195629.4016
2016/6/3 14:00,195385.836
2016/6/3 14:05,183258.9844
2016/6/3 14:10,172005.9318
2016/6/3 14:15,171109.2935
2016/6/3 14:20,170940.4149
2016/6/3 14:25,174302.5564
2016/6/3 14:30,174341.166
2016/6/3 14:35,174333.448
2016/6/3 14:40,174335.3114
2016/6/3 14:45,174328.3381
2016/6/3 14:50,174306.0459
2016/6/3 14:55,176786.0062
2016/6/3 15:00,184568.1171
2016/6/3 15:05,184627.2104
2016/6/3 15:10,185929.3282
2016/6/3 15:15,188017.784
2016/6/3 15:20,188039.0873
2016/6/3 15:25,187959.4266
2016/6/3 15:30,183325.5447
2016/6/3 15:35,182162.6355
2016/6/3 15:40,181349.9056
2016/6/3 15:45,182551.1682
2016/6/3 15:50,183225.0012
2016/6/3 15:55,183071.1862
2016/6/3 16:00,182902.2806
2016/6/3 16:05,190622.8202
2016/6/3 16:10,190850.8599
2016/6/3 16:15,192835.0939
2016/6/3 16:20,192074.8164
2016/6/3 16:25,191963.1331
2016/6/3 16:30,193304.4984
2016/6/3 16:35,193880.383
2016/6/3 16:40,193783.2303
2016/6/3 16:45,193612.2557
2016/6/3 16:50,193243.5252
2016/6/3 16:55,192183.8773
2016/6/3 17:00,191863.0905
2016/6/3 17:05,204235.6843
2016/6/3 17:10,200380.0655
2016/6/3 17:15,199595.0722
2016/6/3 17:20,198821.2889
2016/6/3 17:25,185392.3804
2016/6/3 17:30,186874.7381
2016/6/3 17:35,186502.4663
2016/6/3 17:40,178549.9184
2016/6/3 17:45,178138.9614
2016/6/3 17:50,181888.6747
2016/6/3 17:55,178285.4006
2016/6/3 18:00,177179.6265
2016/6/3 18:05,141871.9671
2016/6/3 18:10,141783.354
2016/6/3 18:15,144428.741
2016/6/3 18:20,144280.205
2016/6/3 18:25,144115.2516
2016/6/3 18:30,141601.884
2016/6/3 18:35,144972.0424
2016/6/3 18:40,135797.5177
2016/6/3 18:45,135531.5718
2016/6/3 18:50,135377.9037
2016/6/3 18:55,135243.6495
2016/6/3 19:00,135113.127
2016/6/3 19:05,127278.9857
2016/6/3 19:10,127067.9397
2016/6/3 19:15,126961.6891
2016/6/3 19:20,126879.1901
2016/6/3 19:25,128719.1129
2016/6/3 19:30,135461.7714
2016/6/3 19:35,140444.3503
2016/6/3 19:40,138555.3776
2016/6/3 19:45,134297.1005
2016/6/3 19:50,134158.8811
2016/6/3 19:55,138220.7513
2016/6/3 20:00,136087.0741
2016/6/3 20:05,136118.6398
2016/6/3 20:10,133894.1222
2016/6/3 20:15,133881.7351
2016/6/3 20:20,127548.2526
2016/6/3 20:25,127525.0256
2016/6/3 20:30,127546.543
2016/6/3 20:35,127571.1074
2016/6/3 20:40,133787.983
2016/6/3 20:45,133894.26
2016/6/3 20:50,133913.5297
2016/6/3 20:55,135804.6895
2016/6/3 21:00,135820.6337
2016/6/3 21:05,135036.0561
2016/6/3 21:10,135410.3525
2016/6/3 21:15,133621.8491
2016/6/3 21:20,133697.246
2016/6/3 21:25,133740.0992
2016/6/3 21:30,130546.3141
2016/6/3 21:35,130559.0218
2016/6/3 21:40,130599.7355
2016/6/3 21:45,130642.8003
2016/6/3 21:50,130686.2462
2016/6/3 21:55,130729.4986
2016/6/3 22:00,130770.701
2016/6/3 22:05,124158.0107
2016/6/3 22:10,112492.6824
2016/6/3 22:15,112533.1415
2016/6/3 22:20,116053.4521
2016/6/3 22:25,116116.2783
2016/6/3 22:30,118132.1692
2016/6/3 22:35,118100.8905
2016/6/3 22:40,118206.1948
2016/6/3 22:45,118291.914
2016/6/3 22:50,120995.9245
2016/6/3 22:55,121538.9699
2016/6/3 23:00,125436.9917
2016/6/3 23:05,128233.3025
2016/6/3 23:10,125078.129
2016/6/3 23:15,125176.5915
2016/6/3 23:20,121572.6283
2016/6/3 23:25,125790.802
2016/6/3 23:30,123622.7411
2016/6/3 23:35,125716.5382
2016/6/3 23:40,125611.2218
2016/6/3 23:45,125679.0752
2016/6/3 23:50,125746.0092
2016/6/3 23:55,125794.9599
2016/6/4 0:00,120387.8188
2016/6/4 0:05,114063.7951
2016/6/4 0:10,114196.223
2016/6/4 0:15,114226.0451
2016/6/4 0:20,114271.4937
2016/6/4 0:25,110799.2128
2016/6/4 0:30,114593.2352
2016/6/4 0:35,112589.3649
2016/6/4 0:40,114692.5455
2016/6/4 0:45,114550.981
2016/6/4 0:50,114589.7879
2016/6/4 0:55,114637.7784
2016/6/4 1:00,114686.6337
2016/6/4 1:05,114737.888
2016/6/4 1:10,114788.1586
2016/6/4 1:15,114838.5183
2016/6/4 1:20,114889.0603
2016/6/4 1:25,114939.5362
2016/6/4 1:30,111448.9413
2016/6/4 1:35,115269.6016
2016/6/4 1:40,113247.0338
2016/6/4 1:45,115357.1363
2016/6/4 1:50,115214.1217
2016/6/4 1:55,115249.4418
2016/6/4 2:00,115294.6409
2016/6/4 2:05,115335.4704
2016/6/4 2:10,115375.334
2016/6/4 2:15,115414.4981
2016/6/4 2:20,115453.0055
2016/6/4 2:25,115490.8645
2016/6/4 2:30,115528.109
2016/6/4 2:35,112016.275
2016/6/4 2:40,115828.0552
2016/6/4 2:45,113800.2646
2016/6/4 2:50,115886.612
2016/6/4 2:55,115732.209
2016/6/4 3:00,115752.2078
2016/6/4 3:05,115785.9175
2016/6/4 3:10,115821.9467
2016/6/4 3:15,115858.8404
2016/6/4 3:20,115896.0988
2016/6/4 3:25,115933.4683
2016/6/4 3:30,115970.994
2016/6/4 3:35,116008.3685
2016/6/4 3:40,112499.945
2016/6/4 3:45,116305.5649
2016/6/4 3:50,114289.197
2016/6/4 3:55,116367.1389
2016/6/4 4:00,116218.4454
2016/6/4 4:05,116236.7365
2016/6/4 4:10,116263.7737
2016/6/4 4:15,116291.5017
2016/6/4 4:20,116319.3015
2016/6/4 4:25,116346.9039
2016/6/4 4:30,116374.2062
2016/6/4 4:35,116401.1454
2016/6/4 4:40,116427.7055
2016/6/4 4:45,112917.9323
2016/6/4 4:50,116696.3674
2016/6/4 4:55,114683.9802
2016/6/4 5:00,116738.7645
2016/6/4 5:05,118952.6706
2016/6/4 5:10,114073.8844
2016/6/4 5:15,113406.2662
2016/6/4 5:20,113342.0916
2016/6/4 5:25,113345.5653
2016/6/4 5:30,113365.1885
2016/6/4 5:35,113394.9619
2016/6/4 5:40,113431.0103
2016/6/4 5:45,113471.465
2016/6/4 5:50,109517.4591
2016/6/4 5:55,113970.2147
2016/6/4 6:00,109957.6616
2016/6/4 6:05,117853.7324
2016/6/4 6:10,117323.2983
2016/6/4 6:15,116833.2922
2016/6/4 6:20,115746.471
2016/6/4 6:25,115382.313
2016/6/4 6:30,115009.8213
2016/6/4 6:35,114492.2852
2016/6/4 6:40,114254.0726
2016/6/4 6:45,114062.4108
2016/6/4 6:50,113899.4237
2016/6/4 6:55,113757.814
2016/6/4 7:00,113632.5248
2016/6/4 7:05,138011.7439
2016/6/4 7:10,135084.7957
2016/6/4 7:15,134723.5674
2016/6/4 7:20,134653.4528
2016/6/4 7:25,134613.0646
2016/6/4 7:30,134585.2245
2016/6/4 7:35,134570.9626
2016/6/4 7:40,134566.7097
2016/6/4 7:45,134569.583
2016/6/4 7:50,134578.1468
2016/6/4 7:55,134592.2211
2016/6/4 8:00,134626.8428
2016/6/4 8:05,132734.0559
2016/6/4 8:10,132741.4683
2016/6/4 8:15,132757.6706
2016/6/4 8:20,132773.2576
2016/6/4 8:25,132775.7785
2016/6/4 8:30,132784.3654
2016/6/4 8:35,132787.154
2016/6/4 8:40,132786.8734
2016/6/4 8:45,132787.8756
2016/6/4 8:50,132790.5979
2016/6/4 8:55,132791.7865
2016/6/4 9:00,132810.2461
2016/6/4 9:05,139563.1777
2016/6/4 9:10,139562.0424
2016/6/4 9:15,139568.2248
2016/6/4 9:20,139596.5897
2016/6/4 9:25,139614.5393
2016/6/4 9:30,139627.0041
2016/6/4 9:35,139644.3536
2016/6/4 9:40,139665.2127
2016/6/4 9:45,139734.666
2016/6/4 9:50,139768.0778
2016/6/4 9:55,139791.8095
2016/6/4 10:00,139812.7472
2016/6/4 10:05,136935.6941
2016/6/4 10:10,136946.67
2016/6/4 10:15,136949.8295
2016/6/4 10:20,136946.5275
2016/6/4 10:25,136964.2935
2016/6/4 10:30,136992.935
2016/6/4 10:35,136985.917
2016/6/4 10:40,136959.212
2016/6/4 10:45,136933.5581
2016/6/4 10:50,136907.9859
2016/6/4 10:55,136881.4026
2016/6/4 11:00,136854.306
2016/6/4 11:05,143545.9107
2016/6/4 11:10,143533.5213
2016/6/4 11:15,143504.3393
2016/6/4 11:20,143457.8213
2016/6/4 11:25,143412.5388
2016/6/4 11:30,143369.0484
2016/6/4 11:35,143338.3253
2016/6/4 11:40,143312.2668
2016/6/4 11:45,143279.4981
2016/6/4 11:50,143270.3563
2016/6/4 11:55,143246.037
2016/6/4 12:00,143216.7741
2016/6/4 12:05,139311.4877
2016/6/4 12:10,139253.717
2016/6/4 12:15,139208.1851
2016/6/4 12:20,139173.8578
2016/6/4 12:25,139144.4654
2016/6/4 12:30,139142.6409
2016/6/4 12:35,139127.5639
2016/6/4 12:40,139108.1505
2016/6/4 12:45,139089.6207
2016/6/4 12:50,139071.4981
2016/6/4 12:55,139054.4817
2016/6/4 13:00,139038.4197
2016/6/4 13:05,135391.4208
2016/6/4 13:10,135651.7789
2016/6/4 13:15,135804.2921
2016/6/4 13:20,135857.4245
2016/6/4 13:25,135877.0764
2016/6/4 13:30,135882.6649
2016/6/4 13:35,135884.0366
2016/6/4 13:40,135882.1261
2016/6/4 13:45,135878.3189
2016/6/4 13:50,135872.2749
2016/6/4 13:55,135868.0833
2016/6/4 14:00,135885.0763
2016/6/4 14:05,131008.6119
2016/6/4 14:10,130903.1136
2016/6/4 14:15,130833.3615
2016/6/4 14:20,130765.0355
2016/6/4 14:25,130694.6328
2016/6/4 14:30,130622.4009
2016/6/4 14:35,130543.4379
2016/6/4 14:40,130430.066
2016/6/4 14:45,130321.5061
2016/6/4 14:50,130223.5198
2016/6/4 14:55,130141.514
2016/6/4 15:00,130041.1886
2016/6/4 15:05,126107.0096
2016/6/4 15:10,126012.2475
2016/6/4 15:15,125939.1098
2016/6/4 15:20,125867.2619
2016/6/4 15:25,125798.2448
2016/6/4 15:30,125731.5795
2016/6/4 15:35,125666.7733
2016/6/4 15:40,125603.1329
2016/6/4 15:45,125539.7876
2016/6/4 15:50,125476.4857
2016/6/4 15:55,125426.8621
2016/6/4 16:00,125378.8979
2016/6/4 16:05,126256.698
2016/6/4 16:10,126179.0292
2016/6/4 16:15,126090.0811
2016/6/4 16:20,125998.911
2016/6/4 16:25,125907.6648
2016/6/4 16:30,125815.9421
2016/6/4 16:35,125723.1287
2016/6/4 16:40,125629.9582
2016/6/4 16:45,125538.4475
2016/6/4 16:50,125448.0401
2016/6/4 16:55,125360.0749
2016/6/4 17:00,125298.068
2016/6/4 17:05,116231.4182
2016/6/4 17:10,116211.2902
2016/6/4 17:15,116183.2905
2016/6/4 17:20,116171.9005
2016/6/4 17:25,116328.9003
2016/6/4 17:30,116400.4945
2016/6/4 17:35,116430.6113
2016/6/4 17:40,116478.0257
2016/6/4 17:45,116535.9057
2016/6/4 17:50,116601.7783
2016/6/4 17:55,116677.7204
2016/6/4 18:00,116761.4762
2016/6/4 18:05,105532.4408
2016/6/4 18:10,112124.2014
2016/6/4 18:15,111993.824
2016/6/4 18:20,112133.656
2016/6/4 18:25,112280.8224
2016/6/4 18:30,112432.4267
2016/6/4 18:35,112509.9928
2016/6/4 18:40,112557.3559
2016/6/4 18:45,112596.6941
2016/6/4 18:50,112633.1546
2016/6/4 18:55,112670.9006
2016/6/4 19:00,112699.6538
2016/6/4 19:05,112728.7093
2016/6/4 19:10,107142.9514
2016/6/4 19:15,113321.0025
2016/6/4 19:20,112972.8187
2016/6/4 19:25,112964.4252
2016/6/4 19:30,112969.8592
2016/6/4 19:35,112976.7199
2016/6/4 19:40,112983.5535
2016/6/4 19:45,112993.0116
2016/6/4 19:50,112998.9913
2016/6/4 19:55,113004.6867
2016/6/4 20:00,113011.1313
2016/6/4 20:05,113063.1476
2016/6/4 20:10,113113.7379
2016/6/4 20:15,107589.9293
2016/6/4 20:20,113643.2648
2016/6/4 20:25,113302.6386
2016/6/4 20:30,113329.7369
2016/6/4 20:35,113370.571
2016/6/4 20:40,113413.751
2016/6/4 20:45,113457.941
2016/6/4 20:50,113502.4745
2016/6/4 20:55,113546.9733
2016/6/4 21:00,113591.2712
2016/6/4 21:05,113633.5222
2016/6/4 21:10,113675.5229
2016/6/4 21:15,113717.1141
2016/6/4 21:20,108117.9671
2016/6/4 21:25,114246.8103
2016/6/4 21:30,113880.2046
2016/6/4 21:35,113898.5772
2016/6/4 21:40,113931.8606
2016/6/4 21:45,113968.0525
2016/6/4 21:50,114005.683
2016/6/4 21:55,114044.0467
2016/6/4 22:00,114082.7592
2016/6/4 22:05,114121.7118
2016/6/4 22:10,114159.635
2016/6/4 22:15,114197.314
2016/6/4 22:20,114234.967
2016/6/4 22:25,108589.4212
2016/6/4 22:30,114770.146
2016/6/4 22:35,114386.5632
2016/6/4 22:40,114400.1484
2016/6/4 22:45,114428.796
2016/6/4 22:50,114460.8332
2016/6/4 22:55,114493.5536
2016/6/4 23:00,114527.5172
2016/6/4 23:05,114559.9798
2016/6/4 23:10,114594.8262
2016/6/4 23:15,114630.6214
2016/6/4 23:20,114667.0775
2016/6/4 23:25,114704.0468
2016/6/4 23:30,109021.8789
2016/6/4 23:35,115257.5496
2016/6/4 23:40,114859.5057
2016/6/4 23:45,114874.2444
2016/6/4 23:50,114905.7823
2016/6/4 23:55,114940.5136
2016/6/5 0:00,114976.7076
2016/6/5 0:05,115017.8795
2016/6/5 0:10,115059.428
2016/6/5 0:15,115101.1526
2016/6/5 0:20,115142.9233
2016/6/5 0:25,115184.6562
2016/6/5 0:30,115225.2532
2016/6/5 0:35,109532.4547
2016/6/5 0:40,115791.4286
2016/6/5 0:45,115391.4177
2016/6/5 0:50,115408.6862
2016/6/5 0:55,115441.9495
2016/6/5 1:00,115478.3682
2016/6/5 1:05,115512.3753
2016/6/5 1:10,115547.2722
2016/6/5 1:15,115582.6806
2016/6/5 1:20,115618.6649
2016/6/5 1:25,115654.8998
2016/6/5 1:30,115691.2019
2016/6/5 1:35,115727.7624
2016/6/5 1:40,110026.3328
2016/6/5 1:45,116287.7384
2016/6/5 1:50,115881.5979
2016/6/5 1:55,115895.3866
2016/6/5 2:00,115924.8271
2016/6/5 2:05,115956.8718
2016/6/5 2:10,115997.0936
2016/6/5 2:15,116038.0404
2016/6/5 2:20,116079.1858
2016/6/5 2:25,116120.2909
2016/6/5 2:30,116161.2774
2016/6/5 2:35,116202.0994
2016/6/5 2:40,116242.751
2016/6/5 2:45,110568.1779
2016/6/5 2:50,116800.8312
2016/6/5 2:55,116406.09
2016/6/5 3:00,116424.4386
2016/6/5 3:05,116454.938
2016/6/5 3:10,116488.3071
2016/6/5 3:15,116523.0624
2016/6/5 3:20,116558.4259
2016/6/5 3:25,116594.0005
2016/6/5 3:30,116629.5932
2016/6/5 3:35,116665.0976
2016/6/5 3:40,116700.4872
2016/6/5 3:45,116735.7383
2016/6/5 3:50,111110.4354
2016/6/5 3:55,117265.4304
2016/6/5 4:00,116881.537
2016/6/5 4:05,116897.7086
2016/6/5 4:10,116926.9482
2016/6/5 4:15,116959.6531
2016/6/5 4:20,116993.8164
2016/6/5 4:25,117029.0202
2016/6/5 4:30,117064.8297
2016/6/5 4:35,117100.5155
2016/6/5 4:40,117136.3882
2016/6/5 4:45,117172.2969
2016/6/5 4:50,117208.3549
2016/6/5 4:55,111630.1413
2016/6/5 5:00,117720.9486
2016/6/5 5:05,113282.9689
2016/6/5 5:10,113046.9636
2016/6/5 5:15,112954.8628
2016/6/5 5:20,112934.1248
2016/6/5 5:25,112938.8112
2016/6/5 5:30,112954.5776
2016/6/5 5:35,112975.534
2016/6/5 5:40,112999.6212
2016/6/5 5:45,113025.6135
2016/6/5 5:50,113052.8057
2016/6/5 5:55,112697.0481
2016/6/5 6:00,106128.4949
2016/6/5 6:05,113552.2795
2016/6/5 6:10,112422.6557
2016/6/5 6:15,112351.7537
2016/6/5 6:20,112388.1954
2016/6/5 6:25,112424.1158
2016/6/5 6:30,112444.7697
2016/6/5 6:35,112444.0458
2016/6/5 6:40,112453.7229
2016/6/5 6:45,112462.7711
2016/6/5 6:50,112463.2322
2016/6/5 6:55,112461.4442
2016/6/5 7:00,112459.0346
2016/6/5 7:05,106197.4822
2016/6/5 7:10,113401.902
2016/6/5 7:15,112537.9486
2016/6/5 7:20,112480.3969
2016/6/5 7:25,112477.0328
2016/6/5 7:30,112479.7443
2016/6/5 7:35,112471.2331
2016/6/5 7:40,112455.103
2016/6/5 7:45,112435.2225
2016/6/5 7:50,112412.929
2016/6/5 7:55,112406.1205
2016/6/5 8:00,112388.7556
2016/6/5 8:05,112360.3277
2016/6/5 8:10,105761.4694
2016/6/5 8:15,113505.744
2016/6/5 8:20,112346.8892
2016/6/5 8:25,112243.2543
2016/6/5 8:30,112193.122
2016/6/5 8:35,112165.4991
2016/6/5 8:40,112148.2656
2016/6/5 8:45,112138.1146
2016/6/5 8:50,112128.6157
2016/6/5 8:55,112119.568
2016/6/5 9:00,112111.1718
2016/6/5 9:05,112112.5672
2016/6/5 9:10,112115.0084
2016/6/5 9:15,105263.0111
2016/6/5 9:20,113706.1956
2016/6/5 9:25,112220.5679
2016/6/5 9:30,112171.5563
2016/6/5 9:35,112164.9426
2016/6/5 9:40,112154.4563
2016/6/5 9:45,112140.2096
2016/6/5 9:50,112123.5859
2016/6/5 9:55,112104.7478
2016/6/5 10:00,112083.6149
2016/6/5 10:05,112050.2274
2016/6/5 10:10,112013.5694
2016/6/5 10:15,111974.7047
2016/6/5 10:20,104623.493
2016/6/5 10:25,114748.2987
2016/6/5 10:30,112086.6848
2016/6/5 10:35,111884.5318
2016/6/5 10:40,111844.0784
2016/6/5 10:45,111811.6751
2016/6/5 10:50,111731.2627
2016/6/5 10:55,111676.1736
2016/6/5 11:00,111633.9069
2016/6/5 11:05,111549.3724
2016/6/5 11:10,111454.1001
2016/6/5 11:15,111371.7443
2016/6/5 11:20,111290.5217
2016/6/5 11:25,103476.8274
2016/6/5 11:30,114756.8395
2016/6/5 11:35,111272.9834
2016/6/5 11:40,111037.1236
2016/6/5 11:45,110958.976
2016/6/5 11:50,110893.9337
2016/6/5 11:55,110766.9978
2016/6/5 12:00,110678.2549
2016/6/5 12:05,110610.0571
2016/6/5 12:10,110544.406
2016/6/5 12:15,110481.1472
2016/6/5 12:20,110322.9674
2016/6/5 12:25,110219.8699
2016/6/5 12:30,102381.6434
2016/6/5 12:35,113873.8252
2016/6/5 12:40,110249.6783
2016/6/5 12:45,110055.6571
2016/6/5 12:50,110011.2194
2016/6/5 12:55,109980.9484
2016/6/5 13:00,109957.1178
2016/6/5 13:05,114032.6588
2016/6/5 13:10,114626.7
2016/6/5 13:15,114717.6388
2016/6/5 13:20,114754.1665
2016/6/5 13:25,114769.0894
2016/6/5 13:30,114776.4919
2016/6/5 13:35,107180.7101
2016/6/5 13:40,118134.9413
2016/6/5 13:45,114862.8146
2016/6/5 13:50,114618.5024
2016/6/5 13:55,114540.0757
2016/6/5 14:00,114469.4892
2016/6/5 14:05,114387.295
2016/6/5 14:10,114327.2056
2016/6/5 14:15,114245.1072
2016/6/5 14:20,114161.5998
2016/6/5 14:25,114077.3529
2016/6/5 14:30,113992.5433
2016/6/5 14:35,113902.0346
2016/6/5 14:40,106456.2216
2016/6/5 14:45,116949.2453
2016/6/5 14:50,113811.8022
2016/6/5 14:55,113537.0311
2016/6/5 15:00,113426.7102
2016/6/5 15:05,113331.9491
2016/6/5 15:10,113263.3638
2016/6/5 15:15,112788.2783
2016/6/5 15:20,112730.6584
2016/6/5 15:25,112654.9511
2016/6/5 15:30,112524.1278
2016/6/5 15:35,112505.0907
2016/6/5 15:40,112507.6151
2016/6/5 15:45,105321.2588
2016/6/5 15:50,115438.887
2016/6/5 15:55,112676.527
2016/6/5 16:00,112607.9822
2016/6/5 16:05,112629.5356
2016/6/5 16:10,112661.9502
2016/6/5 16:15,112694.7
2016/6/5 16:20,112731.1641
2016/6/5 16:25,112772.229
2016/6/5 16:30,112817.783
2016/6/5 16:35,112845.9544
2016/6/5 16:40,112868.1048
2016/6/5 16:45,112890.3008
2016/6/5 16:50,105989.2803
2016/6/5 16:55,114970.4971
2016/6/5 17:00,113077.3258
2016/6/5 17:05,112991.067
2016/6/5 17:10,112987.801
2016/6/5 17:15,112993.4544
2016/6/5 17:20,113003.8752
2016/6/5 17:25,113017.7327
2016/6/5 17:30,113034.2738
2016/6/5 17:35,113044.5083
2016/6/5 17:40,113052.7418
2016/6/5 17:45,113062.5
2016/6/5 17:50,113074.8082
